Route 1,Route 2,Difference Raw,Difference Score
quan2,como0,-0.187551,0.187551
lapl1,gray1,0.187556,0.187556
kilp0,chal5,0.187569,0.187569
eldi4,mwil6,0.187607,0.187607
cast4,maro1,-0.187636,0.187636
kitc2,humb2,-0.187675,0.187675
blan1,snow1,0.187689,0.187689
capi1,bros6,0.187725,0.187725
conu1,oxfo2,-0.187823,0.187823
nmar2,colu6,0.187964,0.187964
cast4,miss1,-0.187971,0.187971
lapl4,gray6,0.188055,0.188055
belf8,neol4,0.188068,0.188068
evan2,linc1,-0.188128,0.188128
bros4,evan1,-0.188158,0.188158
gray6,elbe1,0.188278,0.188278
hand2,lapl1,-0.188336,0.188336
kilp0,elbe3,0.188396,0.188396
evan4,cast4,-0.188447,0.188447
sanl1,bros6,0.188483,0.188483
bier1,suns2,0.188492,0.188492
bier4,miss2,-0.188594,0.188594
bros4,bier3,-0.188627,0.188627
long1,bros4,-0.188733,0.188733
bros2,shav1,-0.188973,0.188973
pyra1,chib1,0.188983,0.188983
gray3,elbe2,0.189047,0.189047
elli2,lind3,0.189064,0.189064
demo2,conu5,-0.189292,0.189292
quan4,cast3,0.189318,0.189318
linc1,bros3,-0.189388,0.189388
silv0,bros5,-0.18951,0.18951
humb3,evan4,0.189518,0.189518
ante1,nmar2,-0.189543,0.189543
cast2,litt6,0.189598,0.189598
elbe4,elbe1,0.189618,0.189618
humb2,bier3,-0.189631,0.189631
nmar2,bier1,0.189695,0.189695
harv4,demo1,-0.189727,0.189727
oxfo2,conu5,-0.189808,0.189808
miss1,elli2,-0.189815,0.189815
lind2,bros2,0.189907,0.189907
torr5,belf1,-0.189947,0.189947
evan3,eldi3,0.190152,0.190152
bros1,shav1,-0.190218,0.190218
cpea2,mwil2,0.19025,0.19025
hand1,bros4,-0.190388,0.190388
shav1,cast2,-0.190435,0.190435
long1,gray3,-0.19053,0.19053
como0,hand2,-0.190571,0.190571
eldi3,nmar2,0.190578,0.190578
cule1,kitc6,-0.190584,0.190584
elbe3,pikeeast,-0.190611,0.190611
elbe3,harv1,-0.190625,0.190625
eldi4,huro2,0.190726,0.190726
eldi3,harv4,0.190759,0.190759
oxfo2,elbe2,-0.190806,0.190806
bier4,hand3,-0.190979,0.190979
quan2,chib1,-0.191132,0.191132
mwil7,elbe2,0.191164,0.191164
belf1,bros5,0.191236,0.191236
kitc2,harv3,-0.191257,0.191257
cast1,long1,0.191414,0.191414
bros4,lapl1,-0.191472,0.191472
harv4,lapl4,-0.191524,0.191524
lind1,bros3,0.191528,0.191528
bros6,belf1,-0.191623,0.191623
holy1,colu6,0.191765,0.191765
mass3,elbe1,0.191828,0.191828
demo2,demo1,-0.191997,0.191997
linc1,came1,-0.192083,0.192083
kilp0,evan1,0.192223,0.192223
linc2,eolu3,-0.192305,0.192305
cule1,linc2,-0.192474,0.192474
eldi4,humb1,0.192615,0.192615
linc1,elbe2,-0.192679,0.192679
huro2,bros2,0.192741,0.192741
colu2,gray1,0.192793,0.192793
evan2,miss3,-0.193046,0.193046
hand1,came1,-0.193093,0.193093
lind3,elli2,0.193367,0.193367
holy2,kitc2,0.19355,0.19355
como0,mwil2,-0.193639,0.193639
came1,gray3,-0.193768,0.193768
linc2,eldi4,-0.193804,0.193804
harv3,cast2,0.193919,0.193919
eldi3,mass3,0.193989,0.193989
chib1,linc1,-0.194044,0.194044
long1,evan1,-0.194112,0.194112
belf1,humb2,-0.194155,0.194155
harv1,cast3,0.194405,0.194405
miss1,conu5,-0.194482,0.194482
bros4,redc1,-0.19454,0.19454
linc1,evan2,-0.194572,0.194572
bier3,miss2,-0.194995,0.194995
bros6,eldi4,-0.195003,0.195003
harv4,kilp0,-0.195105,0.195105
bros1,sher1,-0.195117,0.195117
sher3,chib1,0.195284,0.195284
pike1,capi1,-0.195465,0.195465
cast4,chal1,-0.195504,0.195504
bros1,harv4,-0.195553,0.195553
cule1,prin1,-0.195592,0.195592
bros1,cast3,-0.195605,0.195605
conu1,bros5,-0.195811,0.195811
cule1,belf1,-0.195822,0.195822
bros6,pikeeast,-0.195873,0.195873
bros5,chal1,0.195893,0.195893
linc3,cast1,-0.196037,0.196037
bros6,chal5,-0.196099,0.196099
cule1,cast2,-0.196239,0.196239
eldi4,came1,0.196324,0.196324
bier4,bier3,-0.196383,0.196383
came1,hand1,-0.196473,0.196473
bros1,sanl1,-0.196616,0.196616
bros1,gray3,-0.19673,0.19673
cnee1,gray6,0.19676,0.19676
conu5,bros1,0.196769,0.196769
bier3,torr2,-0.196793,0.196793
eldi3,mass2,0.196851,0.196851
belf1,huro2,-0.19686,0.19686
bros2,miss2,-0.197106,0.197106
colu6,shav1,0.197172,0.197172
bros1,gray1,-0.197216,0.197216
chal5,cast1,0.197273,0.197273
colu6,lapl1,0.197353,0.197353
evan2,gray1,-0.197461,0.197461
eldi4,linc1,0.197498,0.197498
litt6,eldi4,0.197642,0.197642
mwil5,belf1,-0.19766,0.19766
gray8,chib1,0.197823,0.197823
linc3,hand3,-0.197835,0.197835
evan2,cast1,-0.197837,0.197837
oxfo2,elli2,-0.197887,0.197887
cule1,bros5,-0.197915,0.197915
elbe3,prin1,-0.19798,0.19798
evan2,colu2,-0.198328,0.198328
eldi4,kitc2,0.198423,0.198423
bros6,gray3,-0.198465,0.198465
chal1,cast2,0.198575,0.198575
sher3,bros5,0.198696,0.198696
humb3,bier4,0.198703,0.198703
mwil2,evan2,0.198877,0.198877
bros3,sunl2,0.198953,0.198953
gray6,kitc3,0.198973,0.198973
mwil2,bros2,0.199058,0.199058
bier4,gray3,-0.199105,0.199105
eldi4,humb2,0.19912,0.19912
eldi4,como0,0.199244,0.199244
evan2,humb1,-0.199256,0.199256
miss1,cule1,-0.199381,0.199381
elbe2,holy2,0.199408,0.199408
mwil5,eldi4,-0.199457,0.199457
linc1,holy2,-0.19949,0.19949
mwil6,evan4,0.199498,0.199498
bros1,cast1,-0.199571,0.199571
bier4,bros3,-0.199573,0.199573
bros6,elbe1,-0.199649,0.199649
bros6,mwil6,-0.1997,0.1997
cule1,demo1,-0.199701,0.199701
gray3,kitc6,0.199742,0.199742
humb3,evan3,0.199781,0.199781
huro2,chal1,0.199817,0.199817
elli2,bier3,0.199837,0.199837
colu2,holy2,0.199869,0.199869
cast4,nava0,-0.20021,0.20021
kitc6,colu6,0.200363,0.200363
bier3,suns3,-0.200374,0.200374
suns2,bros1,-0.20051,0.20051
bros6,linc3,-0.200527,0.200527
colu6,pike1,0.200583,0.200583
lind2,elli3,0.200602,0.200602
bros1,evan1,-0.200634,0.200634
blan1,kitc2,0.20079,0.20079
evan3,linc1,0.200847,0.200847
miss1,conu1,-0.20088,0.20088
harv3,conu1,0.200995,0.200995
cpea2,capi1,0.201023,0.201023
lapl4,belf8,0.201156,0.201156
torr9,bros2,0.201296,0.201296
kilp0,belf8,0.201408,0.201408
linc3,gray3,-0.201416,0.201416
harv1,conu5,0.20148,0.20148
sher3,bros4,0.201557,0.201557
bier1,lapl1,0.201593,0.201593
elbe3,evan2,-0.201605,0.201605
hand3,linc1,0.201675,0.201675
torr7,bier4,0.201716,0.201716
como0,kitc2,-0.201772,0.201772
elbe3,belf1,-0.201835,0.201835
pike1,cule1,-0.201897,0.201897
humb3,harv4,0.201946,0.201946
linc2,colu6,-0.202084,0.202084
cast4,bros1,-0.202098,0.202098
eldi4,eldi4,0.202099,0.202099
capi1,silv0,0.202144,0.202144
lind1,eolu3,0.202223,0.202223
evan1,gray8,0.202276,0.202276
mwil2,elbe1,0.202289,0.202289
mass2,bros6,0.202371,0.202371
bier4,lind1,-0.202418,0.202418
linc2,cpea2,-0.202419,0.202419
holy1,holy2,0.20246,0.20246
kilp0,eolu3,0.202486,0.202486
evan2,eldi3,-0.202601,0.202601
bros4,mass3,-0.202673,0.202673
cule1,bros4,-0.202834,0.202834
mwil7,elli3,0.202933,0.202933
cnee3,bros1,0.203016,0.203016
mwil5,elbe1,-0.203038,0.203038
eldi4,cast3,0.203093,0.203093
mwil7,bier4,0.203114,0.203114
cule1,kitc2,-0.203207,0.203207
colu6,oxfo2,0.203445,0.203445
ante1,humb3,-0.203525,0.203525
blan1,belf1,0.203601,0.203601
humb3,elbe1,0.203677,0.203677
cast4,kitc6,-0.203803,0.203803
cnee1,humb2,0.203835,0.203835
linc1,chal5,-0.203905,0.203905
bros1,huro1,-0.203967,0.203967
elbe1,belf8,0.204045,0.204045
evan2,demo1,-0.204139,0.204139
humb1,bros5,0.204281,0.204281
elbe3,gray3,-0.2043,0.2043
bier1,bier3,0.204404,0.204404
oxfo2,cnee3,-0.204408,0.204408
kilp0,hand3,0.204651,0.204651
lapl1,belf8,0.204772,0.204772
belf8,conu5,0.204802,0.204802
torr10,came1,0.204877,0.204877
elbe3,lapl4,-0.204896,0.204896
gray8,demo2,0.204899,0.204899
maro1,evan3,0.204989,0.204989
tabe3w,bier4,-0.205127,0.205127
mwil2,demo2,0.20515,0.20515
snef2,bier3,0.205177,0.205177
bros1,pike1,-0.205231,0.205231
holy2,linc2,0.205319,0.205319
bier4,sher2,-0.205487,0.205487
holy2,elbe3,0.2055,0.2055
linc1,demo2,-0.2057,0.2057
cast3,lind3,0.206047,0.206047
ante1,kilp0,-0.20623,0.20623
elli2,cule1,0.206281,0.206281
cast2,capi1,0.206332,0.206332
mwil7,cule1,0.206344,0.206344
kilp0,cule1,0.206381,0.206381
cule1,neol4,-0.206543,0.206543
cast4,sher1,-0.206642,0.206642
elbe3,maro1,-0.206789,0.206789
cpea2,elli3,0.207467,0.207467
cule1,pyra1,-0.20754,0.20754
cast4,linc1,-0.207859,0.207859
blan1,litt6,0.207866,0.207866
tabe2,blan1,-0.207989,0.207989
chib1,elli2,-0.208026,0.208026
snow1,bros5,0.208057,0.208057
cast1,cast1,0.208148,0.208148
lapl4,came1,0.208231,0.208231
bier3,elbe2,-0.208362,0.208362
evan2,demo2,-0.208414,0.208414
bier1,mass1,0.208669,0.208669
holy2,humb3,0.20873,0.20873
linc1,bros5,-0.209045,0.209045
miss1,capi1,-0.20916,0.20916
mwil7,cpea2,0.209206,0.209206
eldi4,elbe1,0.209404,0.209404
miss1,cast4,-0.209495,0.209495
miss3,bier1,-0.209709,0.209709
evan2,bier4,-0.209745,0.209745
eldi3,elbe1,0.209952,0.209952
snow2,belf8,0.210076,0.210076
cast4,elli2,-0.210245,0.210245
oxfo2,eldi3,-0.210344,0.210344
nava0,bier1,0.210358,0.210358
huro2,hand2,0.210512,0.210512
evan2,bier3,-0.210514,0.210514
mwil6,bros6,0.210537,0.210537
colu2,neol4,0.210564,0.210564
linc1,bier4,-0.210583,0.210583
evan4,eolu3,-0.210588,0.210588
bros3,torr10,0.210722,0.210722
chib1,evan1,-0.210731,0.210731
bros6,torr2,-0.210738,0.210738
bros3,miss3,0.210903,0.210903
eldi4,gray3,0.211026,0.211026
bros2,hand3,-0.211088,0.211088
evan2,maro1,-0.211283,0.211283
evan2,cule1,-0.211374,0.211374
miss3,elli3,-0.211507,0.211507
snef1,bier4,0.211575,0.211575
holy2,humb2,0.211592,0.211592
evan2,belf1,-0.211619,0.211619
harv3,humb2,0.21169,0.21169
elbe3,oxfo2,-0.211707,0.211707
humb2,conu1,-0.211772,0.211772
harv1,humb3,0.212175,0.212175
quan3,colu6,-0.212334,0.212334
evan4,mass1,-0.212385,0.212385
bros6,lind2,-0.212577,0.212577
bros1,cule1,-0.212763,0.212763
eldi4,pikeeast,0.212865,0.212865
evan2,cpea2,-0.212996,0.212996
evan2,came1,-0.213233,0.213233
hand3,litt6,0.213444,0.213444
humb2,kitc2,-0.213569,0.213569
bier4,mwil5,-0.21362,0.21362
hand3,elli3,0.213625,0.213625
bros2,harv4,-0.213793,0.213793
capi1,suns2,0.213913,0.213913
capi1,mass1,0.214094,0.214094
bros3,snef1,0.214134,0.214134
demo2,harv3,-0.214138,0.214138
bros6,humb2,-0.214199,0.214199
mwil6,chal1,0.214363,0.214363
cnee1,oxfo2,0.21453,0.21453
cule1,redc1,-0.214621,0.214621
linc2,elbe4,-0.214658,0.214658
linc1,blan1,-0.214859,0.214859
miss3,elbe3,-0.215088,0.215088
hand1,elbe4,-0.215234,0.215234
bier3,bros2,0.215241,0.215241
gray8,kitc2,0.215594,0.215594
bros3,bros3,0.215648,0.215648
como0,elbe2,-0.215754,0.215754
quan3,chal5,-0.215916,0.215916
demo2,oxfo2,-0.215935,0.215935
evan2,kitc6,-0.215949,0.215949
evan4,lind2,-0.215966,0.215966
elbe3,harv3,-0.216122,0.216122
cule1,bier3,-0.216142,0.216142
sher2,cast4,-0.216161,0.216161
gray6,chib1,0.216189,0.216189
nmar2,demo1,0.21619,0.21619
elbe3,cnee3,-0.216498,0.216498
conu5,kilp0,0.216503,0.216503
colu6,evan4,0.216546,0.216546
bros4,hand1,-0.216655,0.216655
maro1,hand1,0.216758,0.216758
hand3,kitc3,0.216855,0.216855
maro1,cast1,0.216939,0.216939
gray3,cnee1,0.216959,0.216959
elbe3,demo2,-0.216989,0.216989
bros3,silv0,0.216995,0.216995
chal5,linc3,0.217007,0.217007
eldi3,evan3,0.217027,0.217027
hand1,lind2,-0.217031,0.217031
cule1,elbe4,-0.217097,0.217097
humb2,humb2,-0.217151,0.217151
capi1,shav4,0.217324,0.217324
bros1,quan4,-0.217469,0.217469
oxfo2,eldi4,-0.217713,0.217713
linc1,hand2,-0.217727,0.217727
linc1,bier3,-0.217819,0.217819
elbe3,kitc6,-0.217917,0.217917
evan3,colu6,0.218063,0.218063
linc2,capi1,-0.218251,0.218251
chal1,lind1,0.218308,0.218308
cast4,elbe2,-0.21837,0.21837
como0,eldi3,-0.218459,0.218459
elbe3,bier3,-0.218498,0.218498
blan1,silv0,0.218561,0.218561
came1,lind2,-0.218614,0.218614
capi1,bier3,0.218839,0.218839
lapl4,evan4,0.218926,0.218926
belf1,mwil5,-0.219001,0.219001
cule1,bros6,-0.21901,0.21901
cule1,gray8,-0.219105,0.219105
bros1,cast4,-0.219357,0.219357
bros4,harv1,-0.21936,0.21936
bier1,snow1,0.219364,0.219364
linc1,bier1,-0.21944,0.21944
demo2,mwil6,-0.219517,0.219517
holy1,came1,0.219677,0.219677
cpea2,blan1,0.219684,0.219684
hand3,kitc2,0.219717,0.219717
sher2,came1,-0.219742,0.219742
snow1,cast3,0.219826,0.219826
pyra1,cast4,0.219855,0.219855
pike1,cast4,-0.220007,0.220007
maro1,elli3,0.220169,0.220169
capi1,shav1,0.220186,0.220186
quan4,capi1,0.22019,0.22019
came1,snow1,-0.220411,0.220411
bros6,evan2,-0.22051,0.22051
hand1,lapl4,-0.220613,0.220613
belf1,torr7,-0.220798,0.220798
evan2,lapl4,-0.220848,0.220848
bros1,maro1,-0.221062,0.221062
linc2,hand3,-0.22109,0.22109
cule1,mwil2,-0.221142,0.221142
elbe3,evan4,-0.221262,0.221262
evan2,chal1,-0.221285,0.221285
colu2,chal1,0.221336,0.221336
mass1,came1,0.221339,0.221339
bros6,kitc2,-0.221504,0.221504
elbe4,harv4,0.221568,0.221568
cast4,humb2,-0.221684,0.221684
miss1,colu6,-0.221734,0.221734
linc2,cast3,-0.222307,0.222307
evan2,kitc3,-0.222348,0.222348
linc1,elli3,-0.222394,0.222394
evan2,bros5,-0.222462,0.222462
cast3,came1,0.222781,0.222781
elbe3,elli2,-0.2228,0.2228
evan2,bros4,-0.222948,0.222948
maro1,elli2,0.223031,0.223031
eldi4,evan4,0.223076,0.223076
snow1,bros1,0.223238,0.223238
kitc3,chib1,-0.223549,0.223549
colu6,holy1,0.223622,0.223622
elbe1,humb1,0.223778,0.223778
bros1,suns4,-0.223901,0.223901
eldi4,humb3,0.223903,0.223903
eldi4,bros1,0.223954,0.223954
came1,sher2,-0.223993,0.223993
miss2,bros3,0.224034,0.224034
bros6,hand3,-0.224359,0.224359
belf1,tabe3w,-0.22438,0.22438
bros6,mwil5,-0.224483,0.224483
mwil6,cast4,0.224627,0.224627
oxfo2,bros6,-0.22463,0.22463
holy2,came1,0.224693,0.224693
cast4,pike1,-0.224752,0.224752
bros1,mass3,-0.225118,0.225118
eldi4,chib1,0.225139,0.225139
bros6,nmar2,-0.22518,0.22518
cnee1,chib1,0.225303,0.225303
miss1,bier1,-0.225327,0.225327
kitc3,humb1,-0.225346,0.225346
snow1,blan1,0.226099,0.226099
bros6,pyra1,-0.226105,0.226105
evan2,blan1,-0.226366,0.226366
sher1,chal1,-0.226424,0.226424
oxfo2,chib1,-0.226523,0.226523
mwil6,cpea2,0.226792,0.226792
elbe3,elli3,-0.227076,0.227076
cule1,quan3,-0.227078,0.227078
cule1,humb1,-0.227093,0.227093
bros6,elli2,-0.227279,0.227279
linc1,evan1,-0.227293,0.227293
bros1,hand1,-0.227504,0.227504
demo2,blan1,-0.227505,0.227505
bier4,harv4,-0.227602,0.227602
eldi3,long1,0.227722,0.227722
huro2,bros1,0.227729,0.227729
eldi4,lapl1,0.22773,0.22773
colu2,evan4,0.227781,0.227781
bros6,cast1,-0.227792,0.227792
nmar2,eldi3,0.22796,0.22796
nmar2,belf8,0.22814,0.22814
miss1,eolu3,-0.228165,0.228165
ante1,mwil6,-0.22837,0.22837
elbe3,came1,-0.228406,0.228406
mwil6,bros1,0.228522,0.228522
suns4,bros2,-0.228589,0.228589
eldi4,bros6,0.228601,0.228601
linc1,elli2,-0.228792,0.228792
harv3,cast1,0.228907,0.228907
kitc3,harv1,-0.228928,0.228928
elbe3,bros6,-0.229176,0.229176
blan1,eldi3,0.229333,0.229333
miss1,blan1,-0.229383,0.229383
harv1,cast2,0.229392,0.229392
evan2,colu6,-0.229699,0.229699
elbe3,mwil5,-0.229944,0.229944
sher1,capi1,-0.230005,0.230005
elbe3,eldi4,-0.230036,0.230036
bros3,huro1,0.230096,0.230096
bier1,elli3,0.230136,0.230136
ante1,torr9,-0.230168,0.230168
humb3,huro1,0.230172,0.230172
elbe3,bros3,-0.23028,0.23028
bier4,humb1,-0.230307,0.230307
pikeeast,cule1,-0.230319,0.230319
evan2,hand3,-0.230627,0.230627
evan2,holy1,-0.230963,0.230963
bros6,mwil2,-0.230988,0.230988
nmar2,conu1,0.231371,0.231371
oxfo2,elbe3,-0.231441,0.231441
elbe3,eldi3,-0.231657,0.231657
cnee1,gray3,0.231747,0.231747
holy2,colu2,0.231768,0.231768
elbe3,chib1,-0.231894,0.231894
came1,colu6,-0.231981,0.231981
suns4,bier1,-0.232171,0.232171
belf1,eldi3,-0.232368,0.232368
sher3,bros1,0.232429,0.232429
gray8,chal5,0.23281,0.23281
hand3,cast4,0.232818,0.232818
chib1,kitc3,-0.232871,0.232871
kilp0,humb1,0.232877,0.232877
bros6,nava0,-0.232878,0.232878
cast4,lind1,-0.232885,0.232885
bros1,belf8,-0.232907,0.232907
conu5,belf8,0.233237,0.233237
capi1,holy1,0.233287,0.233287
chal5,bros4,0.233741,0.233741
ante1,torr10,-0.233749,0.233749
pikeeast,colu6,-0.233901,0.233901
nmar2,como0,0.234232,0.234232
colu6,nava0,0.234317,0.234317
cule1,quan4,-0.234447,0.234447
elbe3,lind3,-0.234611,0.234611
chib1,shav1,-0.234669,0.234669
chal1,bros5,0.235042,0.235042
bros1,evan4,-0.235629,0.235629
blan1,kilp0,0.235777,0.235777
neol4,belf8,0.235856,0.235856
bros2,mass1,-0.235934,0.235934
bros6,sunl2,-0.235996,0.235996
mwil2,cpea2,0.236022,0.236022
bros1,bros1,-0.236098,0.236098
linc2,bros1,-0.236132,0.236132
lapl4,belf1,0.236143,0.236143
bros6,chal1,-0.236226,0.236226
humb1,elbe1,0.236232,0.236232
bros5,belf1,0.236297,0.236297
bier1,kitc6,0.23658,0.23658
bros6,elbe2,-0.236642,0.236642
lapl1,colu2,0.236723,0.236723
eldi4,conu1,0.236916,0.236916
linc1,como0,-0.237072,0.237072
bros3,lind1,0.237172,0.237172
linc1,cule1,-0.237407,0.237407
oxfo2,bros4,-0.237651,0.237651
bros2,suns4,-0.237731,0.237731
eldi4,kitc6,0.237993,0.237993
cule1,gray6,-0.238073,0.238073
elli2,hand3,0.238232,0.238232
chib1,quan2,-0.23825,0.23825
cule1,blan1,-0.238303,0.238303
bros6,cpea2,-0.238319,0.238319
eldi3,blan1,0.238495,0.238495
suns2,bros3,-0.23886,0.23886
bros1,linc2,-0.238943,0.238943
linc2,elli3,-0.2392,0.2392
cpea2,huro2,0.239417,0.239417
elbe3,long1,-0.23951,0.23951
hand3,cpea2,0.239894,0.239894
elbe3,conu1,-0.239946,0.239946
colu2,bros5,0.239998,0.239998
mwil7,como0,0.240078,0.240078
bros6,gray8,-0.240105,0.240105
eldi4,maro1,0.240159,0.240159
capi1,lapl1,0.240362,0.240362
cule1,bier1,-0.240512,0.240512
como0,humb3,-0.2406,0.2406
cule1,hand3,-0.240768,0.240768
mass3,bros5,0.240995,0.240995
elbe3,lind2,-0.241009,0.241009
elbe3,chal1,-0.241124,0.241124
bros2,snow1,-0.241313,0.241313
cule1,lind2,-0.241364,0.241364
bros4,long1,-0.241501,0.241501
elbe3,cast4,-0.241609,0.241609
ante1,eldi4,-0.241737,0.241737
eldi4,harv4,0.241889,0.241889
humb3,lapl1,0.241942,0.241942
bros1,shav4,-0.242011,0.242011
humb3,demo2,0.242122,0.242122
como0,quan2,-0.242397,0.242397
holy2,holy1,0.242463,0.242463
lind3,cast3,0.242534,0.242534
evan2,kilp0,-0.243201,0.243201
maro1,bier3,0.243208,0.243208
bros6,conu5,-0.243238,0.243238
cule1,miss2,-0.243257,0.243257
bros4,suns2,-0.243298,0.243298
bros6,bros5,-0.24342,0.24342
bros6,miss2,-0.243611,0.243611
cnee1,came1,0.243964,0.243964
kilp0,kitc2,0.244647,0.244647
kilp0,cpea2,0.244827,0.244827
eldi3,demo2,0.244939,0.244939
elbe3,capi1,-0.245027,0.245027
colu6,cast4,0.245089,0.245089
belf8,bros4,0.245206,0.245206
humb3,holy2,0.245353,0.245353
como0,pike1,-0.245978,0.245978
chib1,cast3,-0.246238,0.246238
miss1,cpea2,-0.246276,0.246276
bros6,bier3,-0.246736,0.246736
evan2,eolu3,-0.246794,0.246794
litt6,cast2,0.246809,0.246809
cast4,evan1,-0.246867,0.246867
bros4,snef1,-0.24688,0.24688
bros6,silv0,-0.246946,0.246946
linc2,chal5,-0.247333,0.247333
bros3,sher1,0.247867,0.247867
bros6,suns2,-0.247944,0.247944
blan1,cpea2,0.247994,0.247994
kilp0,harv3,0.248058,0.248058
gray6,evan2,0.24814,0.24814
cule1,quan1,-0.248175,0.248175
humb3,holy1,0.248214,0.248214
elbe3,elbe1,-0.24836,0.24836
bros6,bier1,-0.248552,0.248552
bier1,demo2,0.248797,0.248797
gray3,evan3,0.248909,0.248909
elbe3,humb3,-0.249289,0.249289
bros2,cule1,-0.249301,0.249301
cast4,evan4,-0.249572,0.249572
elbe3,kitc2,-0.249624,0.249624
evan2,mass2,-0.249633,0.249633
linc1,eldi3,-0.249646,0.249646
oxfo2,cpea2,-0.249678,0.249678
lind2,cast4,0.249769,0.249769
evan3,gray3,0.250014,0.250014
bros1,miss3,-0.250145,0.250145
hand3,huro1,0.250589,0.250589
evan2,evan3,-0.25085,0.25085
kilp0,harv1,0.250919,0.250919
capi1,quan4,0.251057,0.251057
lind1,chal1,0.251391,0.251391
colu6,evan3,0.251533,0.251533
holy1,elbe3,0.251628,0.251628
bier4,miss1,-0.252447,0.252447
cule1,humb2,-0.25259,0.25259
cule1,conu5,-0.252966,0.252966
evan2,capi1,-0.253236,0.253236
linc1,cast1,-0.253239,0.253239
cule1,eldi3,-0.253457,0.253457
maro1,elbe4,0.253903,0.253903
como0,bros6,-0.253966,0.253966
bier4,torr10,-0.254245,0.254245
oxfo2,cast4,-0.254344,0.254344
cule1,linc3,-0.254385,0.254385
miss1,bros3,-0.254409,0.254409
bros4,conu5,-0.254868,0.254868
cule1,bros3,-0.254966,0.254966
mwil6,elbe3,0.255018,0.255018
bros6,torr10,-0.255025,0.255025
linc1,harv1,-0.256077,0.256077
cpea2,belf1,0.256152,0.256152
bros6,cnee1,-0.256546,0.256546
torr5,belf8,-0.256815,0.256815
snow1,bier1,0.256971,0.256971
elbe3,belf8,-0.257156,0.257156
linc1,cast4,-0.257294,0.257294
bros6,harv3,-0.257501,0.257501
cule1,hand1,-0.25773,0.25773
bier4,suns2,-0.257826,0.257826
bros3,elbe2,0.258639,0.258639
oxfo2,chal5,-0.259243,0.259243
cule1,evan3,-0.259268,0.259268
bros6,cule1,-0.259413,0.259413
bros6,lapl1,-0.259509,0.259509
huro2,cpea2,0.259679,0.259679
holy2,bros6,0.25968,0.25968
colu2,lapl1,0.259731,0.259731
torr10,bier1,0.260397,0.260397
oxfo2,cast3,-0.260742,0.260742
harv3,eldi3,0.260857,0.260857
humb3,bros4,0.261315,0.261315
harv1,eldi4,0.261343,0.261343
evan2,bros3,-0.261361,0.261361
bros6,shav1,-0.261546,0.261546
capi1,cpea2,0.26183,0.26183
elbe3,linc3,-0.261863,0.261863
bros6,bier4,-0.263185,0.263185
cule1,evan4,-0.263543,0.263543
cnee1,linc1,0.263698,0.263698
colu6,bros4,0.26375,0.26375
kilp0,bros1,0.26402,0.26402
bros1,harv1,-0.264127,0.264127
evan2,elbe2,-0.264675,0.264675
gray8,evan1,0.264761,0.264761
cule1,cast4,-0.264874,0.264874
bros3,humb3,0.265084,0.265084
nmar2,cnee3,0.265104,0.265104
elbe3,gray8,-0.265456,0.265456
cule1,cast3,-0.265643,0.265643
bier4,elbe1,-0.265814,0.265814
cule1,nmar2,-0.266412,0.266412
cule1,evan2,-0.266503,0.266503
cule1,capi1,-0.266748,0.266748
mwil6,eolu3,0.266787,0.266787
bros1,holy1,-0.266832,0.266832
mwil6,blan1,0.266968,0.266968
bros6,tabe2,-0.267482,0.267482
bros6,long1,-0.267496,0.267496
blan1,mwil5,0.267728,0.267728
evan2,lapl1,-0.267743,0.267743
hand3,cast3,0.267805,0.267805
lapl4,cnee3,0.268094,0.268094
cule1,evan1,-0.268125,0.268125
capi1,harv4,0.268274,0.268274
elbe3,mwil7,-0.268294,0.268294
cule1,como0,-0.268362,0.268362
eldi4,miss3,0.268385,0.268385
humb3,chib1,0.268391,0.268391
bier1,nava0,0.268531,0.268531
torr9,bier3,0.268585,0.268585
pike1,demo1,-0.268765,0.268765
oxfo2,bier3,-0.269022,0.269022
